Transaction_ID,Sales_Agent_ID,Sales_Agent_Name,Customer_ID,Customer_Name,Product_ID,Product_Name,Date_of_Sale,Units_Sold,Unit_Price,Total_Sale_Amount,Approved_Rebate_Rate,Approved_Incentive_Rate
T202508-01771,S016,Agent 16,C0130,Customer 130,P007,Product A7,2025-08-26,11,52.65,579.15,0.0500,0.0200
T202508-01772,S028, Agent 28 ,C0139, Customer 139 ,P014,Product B4,2025-08-02,25,91.13,2278.25,0.1000,0.0200
T202508-01773,S014,Agent 14,C0031,Customer 31,P010,Product A10,28/08/2025,11,130.94,1440.34,0.0500,0.0200
T202508-01774,S013,Agent 13,C0114,Customer 114,P012,Product B2,06/08/2025,2,120.83,241.66,0.1000,0.0200
T202508-01775,S018,Agent 18,C0169,Customer 169,P024,Product C4,2025-08-29,10,39.09,390.90,0.0000,0.0200
T202508-01776,S023,Agent 23,C0043,Customer 43,P013,Product B3,2025-08-10,5,194.87,974.35,0.1000,0.0200
T202508-01777,S023,Agent 23  ,C0100,Customer 100  ,P013,Product B3,2025-08-19,4,194.87,779.48,0.1000,0.0200
T202508-01778,S022,Agent 22,C0126,Customer 126,P017,Product B7,2025-08-18,22,144.35,3175.70,0.1000,0.0200
T202508-01779,S019,Agent 19,C0121,Customer 121,P012,Product B2,2025-08-17,6,120.83,724.98,0.1000,0.0200
T202508-01780,S002,Agent 2,C0101,Customer 101,P007,Product A7,2025-08-13,19,52.65,1000.35,0.0500,0.0200
T202508-01781,S020,Agent 20,C0174,Customer 174,P009,Product A9,2025-08-11,10,72.04,720.40,0.0500,0.0200
T202508-01782,S002,Agent 2,C0008,Customer 8,P015,Product B5,2025-08-27,5,181.70,908.50,0.1000,0.0200
T202508-01783,S012,Agent 12,C0090,Customer 90,P021,Product C1,2025-08-01,19,93.41,1774.79,0.0000,0.0200
T202508-01784,S025,Agent 25,C0161,Customer 161,P009,Product A9,2025-08-14,4,72.04,288.16,0.0500,0.0200
T202508-01785,S012,Agent 12,C0092,Customer 92,P011,Product B1,22/08/2025,2,176.70,353.40,0.1000,0.0200
T202508-01786,S008,Agent 8,,Customer 64,P006,Product A6,08-19-25,10,71.86,718.60,0.0500,0.0200
T202508-01787,S003,Agent 3,C0177,Customer 177,P002,Product A2,2025-08-04,10,77.50,775.00,0.0500,0.0200
T202508-01788,S011,Agent 11,C0044,Customer 44,P001,Product A1,08-02-25,11,113.94,1253.34,0.0500,0.0200
T202508-01789,S015,Agent 15,C0169,Customer 169,P024,Product C4,2025-08-17,19,39.09,742.71,0.0000,0.0200
T202508-01790,S029,Agent 29,C0108,Customer 108,P007,Product A7,2025/08/16,23,52.65,1210.95,0.0500,0.0200
T202508-01791,S019,Agent 19,C0006,Customer 6,P030,Product C10,2025-08-19,13,44.71,581.23,0.0200,0.0200
T202508-01792,S013,Agent 13,C0083,Customer 83,P015,Product B5,2025-08-04,16,181.70,2907.20,0.1000,0.0200
T202508-01793,S023,Agent 23,C0173,Customer 173,P006,Product A6,2025-08-17,16,71.86,1149.76,0.0500,0.0200
T202508-01794,S026,Agent 26,C0196,Customer 196,P017,Product B7,2025-08-20,6,144.35,866.10,0.1000,0.0200
T202508-01795,S010,Agent 10,C0094,Customer 94,P029,Product C9,2025-08-16,7,45.40,317.80,0.0000,0.0200
T202508-01796,S021,Agent 21,C0217,Customer 217,P029,Product C9,2025-08-27,3,45.40,136.20,0.0000,0.0200
T202508-01797,S028,Agent 28  ,C0138,Customer 138  ,P006,Product A6,2025-08-02,9,71.86,646.74,0.0500,0.0200
T202508-01798,S010,Agent 10,C0147,Customer 147,P011,Product B1,2025-08-20,8,176.70,1413.60,0.1000,0.0200
T202508-01799,S024,Agent 24,C0024,Customer 24,P018,Product B8,2025-08-04,19,125.42,2382.98,0.1000,0.0200
T202508-01800,S019,Agent 19,C0087,Customer 87,P007,Product A7,2025-08-26,19,52.65,1000.35,0.0500,0.0200
T202508-01801,S017,Agent 17,C0122,Customer 122,P011,Product B1,2025-08-26,12,176.70,2120.40,0.1000,0.0200
T202508-01802,S003,Agent 3,C0167,Customer 167,P022,Product C2,2025-08-26,17,50.51,858.67,0.0000,0.0200
T202508-01803,S010,Agent 10,C0111,Customer 111,P017,Product B7,2025-08-07,11,144.35,1587.85,0.1000,0.0200
T202508-01804,S014,Agent 14,C0103,Customer 103,,Product A7,2025-08-15,17,52.65,895.05,0.0500,0.0200
T202508-01805,S022,Agent 22,C0196,Customer 196,P014,Product B4,2025-08-21,1,91.13,91.13,0.1000,0.0200
T202508-01806,S023,Agent 23,C0133,Customer 133,P024,Product C4,2025-08-16,19,39.09,742.71,0.0000,0.0200
T202508-01807,S007,Agent 7,C0170,Customer 170,P029,Product C9,2025-08-31,24,45.40,1089.60,0.0000,0.0200
T202508-01808,S015,Agent 15,C0069,Customer 69,P027,Product C7,2025-08-26,18,54.03,972.54,0.0000,0.0200
T202508-01809,S020,Agent 20,C0219,Customer 219,P020,Product B10,2025-08-30,14,183.40,2567.60,0.1000,0.0200
T202508-01810,S019, Agent 19 ,C0187,Customer 187  ,P016,Product B6,2025-08-07,17,176.86,3006.62,0.1000,0.0200
T202508-01811,S012,Agent 12,C0119,Customer 119,P004,Product A4,2025-08-24,5,139.22,696.10,0.0500,0.0200
T202508-01812,S022,Agent 22,C0196,Customer 196,P008,Product A8,2025-08-14,14,114.99,1609.86,0.0500,0.0200
T202508-01813,S011,Agent 11,C0213,Customer 213,P026,Product C6,2025-08-07,21,63.32,1329.72,0.0000,0.0200
T202508-01814,S028,Agent 28,C0106,Customer 106,P007,Product A7,2025-08-21,10,52.65,526.50,0.0500,0.0200
T202508-01815,S006,Agent 6,C0066,Customer 66,P018,Product B8,2025-08-13,8,125.42,1003.36,0.1500,0.0200
T202508-01816,S008,Agent 8,C0030,Customer 30,P004,Product A4,2025-08-08,1,139.22,139.22,0.0500,0.0200
T202508-01817,S026,Agent 26,C0212,Customer 212,P008,Product A8,2025-08-18,16,114.99,1839.84,0.0500,0.0200
T202508-01818,S014,Agent 14,C0109,Customer 109,P017,Product B7,08-07-25,2,144.35,288.70,0.1000,0.0200
T202508-01819,S006,Agent 6,C0070,Customer 70,P004,Product A4,2025-08-26,9,139.22,1252.98,0.0500,0.0200
T202508-01820,S026,Agent 26,C0072,Customer 72,P017,Product B7,21/08/2025,6,128.69,772.14,0.1200,0.0200
T202508-01821,S028, Agent 28 ,C0011,Customer 11  ,P029,Product C9,2025-08-26,16,45.40,726.40,0.0000,0.0200
T202508-01822,S001,Agent 1,,Customer 15,P023,Product C3,2025-08-11,3,37.18,111.54,0.0000,0.0200
T202508-01823,S020,Agent 20,C0077,Customer 77,P024,Product C4,2025-08-29,14,39.09,547.26,0.0000,0.0200
T202508-01824,S012,Agent 12,C0172,Customer 172,P017,Product B7,2025-08-13,3,144.35,433.05,0.1500,0.0200
T202508-01825,S027,Agent 27,C0186,Customer 186,P023,Product C3,2025-08-04,8,37.18,297.44,0.0000,0.0200
T202508-01826,S019,Agent 19,C0189,Customer 189,P013,Product B3,2025-08-17,4,194.87,779.48,0.1000,0.0200
T202508-01827,S022,Agent 22,C0213,Customer 213,P015,Product B5,2025-08-30,25,181.70,4542.50,0.1300,0.0200
T202508-01828,S017,Agent 17,C0065,Customer 65,P013,Product B3,08-Aug-2025,3,194.87,584.61,0.1000,0.0200
T202508-01829,S020,Agent 20,C0032,Customer 32,P020,Product B10,2025-08-11,11,183.40,2017.40,0.1000,0.0200
T202508-01830,S027,Agent 27,C0150,Customer 150,P019,Product B9,2025-08-24,24,179.53,4308.72,0.1000,0.0200
T202508-01831,S008,Agent 8,C0109,Customer 109,P006,Product A6,2025-08-06,4,71.86,287.44,0.0500,0.0200
T202508-01832,S007,Agent 7,C0071,Customer 71,P011,Product B1,2025-08-28,9,176.70,1590.30,0.1000,0.0200
T202508-01833,S019,Agent 19,C0015,Customer 15,P013,Product B3,2025-08-23,12,194.87,2338.44,0.1000,0.0200
T202508-01834,S004,Agent 4,C0082,Customer 82,P014,Product B4,2025-08-22,16,91.13,1458.08,0.1000,0.0200
T202508-01835,S008,Agent 8,C0072,Customer 72,P024,Product C4,2025-08-12,5,39.09,195.45,0.0000,0.0200
T202508-01836,S016,Agent 16,C0184,Customer 184,P010,Product A10,2025-08-01,10,130.94,1309.40,0.0500,0.0200
T202508-01837,S021,Agent 21,C0156,Customer 156,P001,Product A1,2025-08-22,24,113.94,2734.56,0.0500,0.0200
T202508-01838,S026,Agent 26,C0014,Customer 14,P018,Product B8,2025-08-08,22,125.42,2759.24,0.1000,0.0200
T202508-01839,S009,Agent 9,C0142,Customer 142,P010,Product A10,31/08/2025,21,130.94,2749.74,0.0500,0.0200
T202508-01840,S023,Agent 23,C0093,Customer 93,P026,Product C6,2025-08-04,22,63.32,1393.04,0.0500,0.0200
T202508-01841,S018,Agent 18,C0061,Customer 61,P023,Product C3,01-Aug-2025,13,37.18,483.34,0.0000,0.0200
T202508-01842,S030,Agent 30,C0101,Customer 101,P027,Product C7,2025-08-10,9,54.03,486.27,0.0000,0.0200
T202508-01843,S003,Agent 3,C0211,Customer 211,P019,Product B9,07-Aug-2025,10,179.53,1795.30,0.1200,0.0200
T202508-01844,S028,Agent 28  ,C0042,Customer 42  ,P026,Product C6,2025/08/11,21,63.32,1329.72,0.0000,0.0200
T202508-01845,S029,Agent 29,C0208,Customer 208,P020,Product B10,2025-08-26,14,183.40,2567.60,0.1000,0.0200
T202508-01846,S002,Agent 2,C0071,Customer 71,P024,Product C4,2025-08-31,25,39.09,977.25,0.0000,0.0200
T202508-01847,S016,Agent 16,C0121,Customer 121,P019,Product B9,2025-08-23,11,179.53,1974.83,0.1000,0.0200
T202508-01848,S014,Agent 14  ,C0210,Customer 210  ,P003,Product A3,2025-08-23,6,123.65,741.90,0.0500,0.0200
T202508-01849,S009,Agent 9,C0130,Customer 130,P002,Product A2,20/08/2025,14,77.50,1085.00,0.0500,0.0200
T202508-01850,S024,Agent 24  ,C0209, Customer 209 ,P014,Product B4,2025-08-15,11,91.13,1002.43,0.1000,0.0200
T202508-01851,S023,Agent 23,C0008,Customer 8,P020,Product B10,2025-08-21,21,183.40,3851.40,0.1500,0.0200
T202508-01852,S006, Agent 6 ,C0162, Customer 162 ,P012,Product B2,05-Aug-2025,21,120.83,2537.43,0.1000,0.0200
T202508-01853,S001,Agent 1,C0103,Customer 103,P006,Product A6,2025-08-11,10,71.86,718.60,0.0500,0.0200
T202508-01854,S019,Agent 19,C0022,Customer 22,P003,Product A3,2025-08-17,8,123.65,989.20,0.0500,0.0200
T202508-01855,S023,Agent 23,C0197,Customer 197,P022,Product C2,2025-08-05,25,50.51,1262.75,0.0500,0.0200
T202508-01856,S028,Agent 28,C0153,Customer 153,P018,Product B8,2025-08-15,11,125.42,1379.62,0.1000,0.0200
T202508-01857,S016,Agent 16,C0189,Customer 189,P004,Product A4,2025-08-22,6,139.22,835.32,0.0500,0.0200
T202508-01858,S019,Agent 19,,Customer 212,P009,Product A9,2025-08-07,10,72.04,720.40,0.0500,0.0200
T202508-01859,S003,Agent 3,C0107,Customer 107,P010,Product A10,2025-08-29,13,130.94,1702.22,0.0500,0.0200
T202508-01860,S013,Agent 13,,Customer 214,P025,Product C5,2025-08-01,8,87.21,697.68,0.0000,0.0200
T202508-01861,S001,Agent 1,C0143,Customer 143,,Product B7,08-08-25,21,144.35,3031.35,0.1000,0.0200
T202508-01862,S030,Agent 30,C0023,Customer 23,P029,Product C9,2025-08-09,7,45.40,317.80,0.0000,0.0200
T202508-01863,S023,Agent 23,C0219,Customer 219,P005,Product A5,2025-08-20,13,92.19,1198.47,0.0500,0.0200
T202508-01864,S014,Agent 14,C0154,Customer 154,P007,Product A7,2025-08-31,3,44.16,132.48,0.0500,0.0200
T202508-01865,S012,Agent 12,C0044,Customer 44,P028,Product C8,01-Aug-2025,4,88.32,353.28,0.0000,0.0200
T202508-01866,S023,Agent 23,C0135,Customer 135,P011,Product B1,2025-08-27,15,176.70,2650.50,0.1000,0.0200
T202508-01867,S022,Agent 22,C0127,Customer 127,P003,Product A3,2025-08-07,23,123.65,2843.95,0.0500,0.0200
T202508-01868,S007,Agent 7,C0209,Customer 209,P020,Product B10,2025-08-24,10,183.40,1834.00,0.1000,0.0200
T202508-01869,S016,Agent 16  ,C0098, Customer 98 ,P004,Product A4,2025-08-20,7,139.22,974.54,0.0500,0.0200
T202508-01870,S007,Agent 7,C0211,Customer 211,P008,Product A8,2025-08-07,22,114.99,2529.78,0.0500,0.0200
T202508-01871,S014,Agent 14,C0047,Customer 47,P011,Product B1,2025-08-01,5,176.70,883.50,0.1000,0.0200
T202508-01872,S010,Agent 10,C0068,Customer 68,P006,Product A6,2025/08/30,15,71.86,1077.90,0.0500,0.0200
T202508-01873,S008,Agent 8,C0095,Customer 95,P015,Product B5,2025-08-15,21,181.70,3815.70,0.1000,0.0200
T202508-01874,S003,Agent 3,C0003,Customer 3,P012,Product B2,2025-08-23,11,120.83,1329.13,0.1000,0.0200
T202508-01875,S013,Agent 13,C0176,Customer 176,P006,Product A6,08-23-25,13,71.86,934.18,0.0500,0.0200
T202508-01876,S014,Agent 14,C0189,Customer 189,P015,Product B5,2025-08-04,3,181.70,545.10,0.1000,0.0200
T202508-01877,S018,Agent 18,C0016,Customer 16,P002,Product A2,2025-08-16,8,77.50,620.00,0.0500,0.0200
T202508-01878,S030,Agent 30,C0091,Customer 91,P030,Product C10,2025-08-31,22,44.71,983.62,0.0000,0.0200
T202508-01879,S026,Agent 26,C0154,Customer 154,P018,Product B8,2025-08-01,2,125.42,250.84,0.1000,0.0200
T202508-01880,S009,Agent 9,C0130,Customer 130,P016,Product B6,2025-08-13,10,176.86,1768.60,0.1000,0.0200
T202508-01881,S022,Agent 22,C0095,Customer 95,P004,Product A4,2025-08-02,18,139.22,2505.96,0.0500,0.0200
T202508-01882,S019,Agent 19,C0046,Customer 46,P007,Product A7,2025-08-16,17,52.65,895.05,0.0500,0.0200
T202508-01883,S030,Agent 30,C0087,Customer 87,P024,Product C4,2025-08-03,5,39.09,195.45,0.0000,0.0200
T202508-01884,S011,Agent 11,C0182,Customer 182,P014,Product B4,2025-08-09,5,91.13,455.65,0.1200,0.0200
T202508-01885,S004,Agent 4,C0081,Customer 81,P002,Product A2,2025-08-16,5,77.50,387.50,0.0500,0.0200
T202508-01886,S028,Agent 28,C0214,Customer 214,P008,Product A8,2025-08-30,12,114.99,1379.88,0.0500,0.0200
T202508-01887,S014,Agent 14,C0073,Customer 73,P026,Product C6,20/08/2025,9,63.32,569.88,0.0000,0.0200
T202508-01888,S027,Agent 27,C0195,Customer 195,P027,Product C7,2025-08-11,17,54.03,918.51,0.0200,0.0200
T202508-01889,S014,Agent 14,C0043,Customer 43,P008,Product A8,08-25-25,16,114.99,1839.84,0.0500,0.0200
T202508-01890,S005, Agent 5 ,C0143,Customer 143  ,P023,Product C3,08-21-25,22,37.18,817.96,0.0000,0.0200
T202508-01891,S026,Agent 26,C0113,Customer 113,P002,Product A2,02-Aug-2025,5,77.50,387.50,0.0500,0.0200
T202508-01892,S008,Agent 8,C0047,Customer 47,P001,Product A1,2025-08-06,9,113.94,1025.46,0.0500,0.0200
T202508-01893,S023,Agent 23,C0120,Customer 120,P011,Product B1,2025-08-02,16,176.70,2827.20,0.1000,0.0200
T202508-01894,S015,Agent 15,C0092,Customer 92,P030,Product C10,2025-08-16,18,44.71,804.78,0.0000,0.0200
T202508-01895,S015,Agent 15,C0127,Customer 127,P003,Product A3,2025-08-28,24,123.65,2967.60,0.0500,0.0200
T202508-01896,S005,Agent 5,C0032,Customer 32,P009,Product A9,2025-08-28,7,72.04,504.28,0.0500,0.0200
T202508-01897,S010,Agent 10,C0047,Customer 47,P022,Product C2,2025-08-17,24,50.51,1212.24,0.0000,0.0200
T202508-01898,S027,Agent 27,C0070,Customer 70,P015,Product B5,2025-08-19,22,181.70,3997.40,0.1000,0.0200
T202508-01899,S007,Agent 7,C0150,Customer 150,P030,Product C10,08-17-25,1,44.71,44.71,0.0000,0.0200
T202508-01900,S025,Agent 25,C0147,Customer 147,P005,Product A5,2025-08-08,3,92.19,276.57,0.0500,0.0200
T202508-01901,S025,Agent 25,C0128,Customer 128,P017,Product B7,2025-08-01,11,144.35,1587.85,0.1000,0.0200
T202508-01902,S010, Agent 10 ,, Customer 175 ,P030,Product C10,2025-08-13,4,44.71,178.84,0.0000,0.0200
T202508-01903,S012,Agent 12,C0152,Customer 152,P027,Product C7,27-Aug-2025,4,54.03,216.12,0.0000,0.0200
T202508-01904,S011,Agent 11,C0040,Customer 40,P001,Product A1,2025-08-27,15,113.94,1709.10,0.0900,0.0200
T202508-01905,S023,Agent 23,C0169,Customer 169,P012,Product B2,2025-08-31,21,120.83,2537.43,0.1000,0.0200
T202508-01906,S009, Agent 9 ,C0153,Customer 153  ,P017,Product B7,02-Aug-2025,11,144.35,1587.85,0.1000,0.0200
T202508-01907,S021,Agent 21,C0160,Customer 160,P028,Product C8,2025-08-31,11,88.32,971.52,0.0000,0.0200
T202508-01908,S024,Agent 24,C0188,Customer 188,P026,Product C6,2025-08-05,19,63.32,1203.08,0.0000,0.0200
T202508-01909,S007,Agent 7,C0013,Customer 13,P021,Product C1,2025-08-11,10,93.41,934.10,0.0000,0.0200
T202508-01910,S026,Agent 26,C0015,Customer 15,P019,Product B9,2025-08-31,18,179.53,3231.54,0.1000,0.0200
T202508-01911,S020,Agent 20,C0098,Customer 98,,Product A3,2025-08-06,9,123.65,1112.85,0.0500,0.0200
T202508-01912,S008,Agent 8,C0198,Customer 198,P024,Product C4,2025-08-01,3,39.09,117.27,0.0000,0.0200
T202508-01913,S028,Agent 28,C0054,Customer 54,P005,Product A5,13-Aug-2025,25,92.19,2304.75,0.0500,0.0200
T202508-01914,S010,Agent 10,C0166,Customer 166,P019,Product B9,2025-08-05,21,179.53,3770.13,0.1000,0.0200
T202508-01915,S004,Agent 4,C0077,Customer 77,,Product B3,2025-08-24,14,194.87,2728.18,0.1000,0.0200
T202508-01916,S026, Agent 26 ,C0080,Customer 80  ,P026,Product C6,2025-08-05,20,63.32,1266.40,0.0000,0.0200
T202508-01917,S012,Agent 12,C0171,Customer 171,P003,Product A3,2025-08-17,12,123.65,1483.80,0.0500,0.0200
T202508-01918,S007,Agent 7,C0126,Customer 126,P012,Product B2,2025-08-16,13,120.83,1570.79,0.1000,0.0200
T202508-01919,S009,Agent 9,C0145,Customer 145,P016,Product B6,2025-08-25,3,176.86,530.58,0.1000,0.0200
T202508-01920,S014, Agent 14 ,C0208,Customer 208  ,P010,Product A10,14/08/2025,6,130.94,785.64,0.0500,0.0200
T202508-01921,S021,Agent 21,C0110,Customer 110,P003,Product A3,2025-08-11,17,123.65,2102.05,0.0500,0.0200
T202508-01922,S015,Agent 15,C0174,Customer 174,P006,Product A6,2025-08-23,22,71.86,1580.92,0.0500,0.0200
T202508-01923,S005,Agent 5,C0127,Customer 127,P014,Product B4,2025-08-17,21,91.13,1913.73,0.1000,0.0200
T202508-01924,S003,Agent 3,,Customer 75,P012,Product B2,2025-08-30,3,120.83,362.49,0.1000,0.0200
T202508-01925,S026,Agent 26,C0123,Customer 123,P008,Product A8,22/08/2025,5,114.99,574.95,0.0500,0.0200
T202508-01926,S029,Agent 29,C0077,Customer 77,P023,Product C3,2025-08-14,17,37.18,632.06,0.0000,0.0200
T202508-01927,S010,Agent 10,C0146,Customer 146,P002,Product A2,2025-08-30,3,77.50,232.50,0.0500,0.0200
T202508-01928,S002,Agent 2  ,C0132,Customer 132  ,P003,Product A3,2025-08-14,14,123.65,1731.10,0.0500,0.0200
T202508-01929,S004,Agent 4,C0119,Customer 119,P017,Product B7,27-Aug-2025,19,144.35,2742.65,0.1000,0.0200
T202508-01930,S009,Agent 9,C0091,Customer 91,P007,Product A7,25/08/2025,3,52.65,157.95,0.0500,0.0200
T202508-01931,S017,Agent 17,C0005,Customer 5,P003,Product A3,2025-08-15,22,123.65,2720.30,0.0500,0.0200
T202508-01932,S006,Agent 6,C0202,Customer 202,P005,Product A5,2025-08-02,13,92.19,1198.47,0.0500,0.0200
T202508-01933,S003,Agent 3,C0107,Customer 107,P024,Product C4,2025-08-11,10,39.09,390.90,0.0000,0.0200
T202508-01934,S019, Agent 19 ,C0186, Customer 186 ,P012,Product B2,15-Aug-2025,22,120.83,2658.26,0.1000,0.0200
T202508-01935,S020,Agent 20,C0207,Customer 207,P007,Product A7,2025-08-07,6,52.65,315.90,0.0500,0.0200
T202508-01936,S006,Agent 6,C0021,Customer 21,P019,Product B9,2025-08-09,20,179.53,3590.60,0.1000,0.0200
T202508-01937,S028,Agent 28,C0173,Customer 173,P003,Product A3,2025-08-01,18,123.65,2225.70,0.0500,0.0200
T202508-01938,S001,Agent 1,C0102,Customer 102,P003,Product A3,2025-08-21,6,123.65,741.90,0.0500,0.0200
T202508-01939,S016,Agent 16,C0118,Customer 118,P018,Product B8,2025-08-31,22,125.42,2759.24,0.1000,0.0200
T202508-01940,S024,Agent 24,C0155,Customer 155,P019,Product B9,2025-08-20,10,179.53,1795.30,0.1000,0.0200
T202508-01941,S027, Agent 27 ,C0158, Customer 158 ,P010,Product A10,31/08/2025,22,130.94,2880.68,0.0500,0.0200
T202508-01942,S023,Agent 23,C0173,Customer 173,P010,Product A10,2025-08-03,10,130.94,1309.40,0.0500,0.0200
T202508-01943,S005,Agent 5,C0035,Customer 35,P001,Product A1,2025-08-27,4,113.94,455.76,0.0500,0.0200
T202508-01944,S001, Agent 1 ,C0179, Customer 179 ,P029,Product C9,2025-08-07,1,45.40,45.40,0.0000,0.0200
T202508-01945,S016,Agent 16  ,C0167, Customer 167 ,P004,Product A4,2025-08-14,8,139.22,1113.76,0.0500,0.0200
T202508-01946,S027,Agent 27,C0161,Customer 161,P023,Product C3,2025-08-07,18,37.18,669.24,0.0000,0.0200
T202508-01947,S003,Agent 3,C0078,Customer 78,P020,Product B10,2025-08-16,5,183.40,917.00,0.1000,0.0200
T202508-01948,S014,Agent 14,C0006,Customer 6,P003,Product A3,2025-08-24,5,123.65,618.25,0.0500,0.0200
T202508-01949,S023,Agent 23,C0114,Customer 114,,Product C9,2025/08/01,16,45.40,726.40,0.0000,0.0200
T202508-01950,S028,Agent 28,C0116,Customer 116,P015,Product B5,2025-08-10,7,181.70,1271.90,0.1300,0.0200
T202508-01951,S019,Agent 19,C0213,Customer 213,P022,Product C2,2025/08/11,2,50.51,101.02,0.0000,0.0200
T202508-01952,S001,Agent 1,C0027,Customer 27,P016,Product B6,2025-08-14,23,176.86,4067.78,0.1200,0.0200
T202508-01953,S014,Agent 14,C0218,Customer 218,P013,Product B3,2025-08-20,19,194.87,3702.53,0.1000,0.0200
T202508-01954,S024,Agent 24,C0142,Customer 142,P030,Product C10,2025/08/16,2,44.71,89.42,0.0000,0.0200
T202508-01955,S013,Agent 13,C0125,Customer 125,P013,Product B3,2025-08-20,24,194.87,4676.88,0.1000,0.0200
T202508-01956,S030,Agent 30,C0174,Customer 174,P026,Product C6,08-08-25,16,63.32,1013.12,0.0000,0.0200
T202508-01957,S023,Agent 23,C0016,Customer 16,P014,Product B4,2025-08-19,14,91.13,1275.82,0.1000,0.0200
T202508-01958,S011,Agent 11,C0142,Customer 142,P002,Product A2,2025-08-14,21,77.50,1627.50,0.0500,0.0200
T202508-01959,S029,Agent 29,C0122,Customer 122,P003,Product A3,2025-08-31,20,123.65,2473.00,0.0500,0.0200
T202508-01960,S021,Agent 21,C0089,Customer 89,P012,Product B2,2025-08-01,14,120.83,1691.62,0.1000,0.0200
T202508-01961,S006,Agent 6,C0074,Customer 74,P019,Product B9,2025-08-12,16,179.53,2872.48,0.1000,0.0200
T202508-01962,S015,Agent 15,C0060,Customer 60,P013,Product B3,2025-08-30,19,169.49,3220.31,0.1000,0.0200
T202508-01963,S022,Agent 22,C0087,Customer 87,P027,Product C7,22/08/2025,23,54.03,1242.69,0.0000,0.0200
T202508-01964,S015,Agent 15,C0034,Customer 34,P025,Product C5,2025-08-23,24,87.21,2093.04,0.0000,0.0200
T202508-01965,S013,Agent 13,C0107,Customer 107,P022,Product C2,21/08/2025,22,50.51,1111.22,0.0000,0.0200
T202508-01966,S024,Agent 24,C0093,Customer 93,P020,Product B10,2025-08-20,6,183.40,1100.40,0.1000,0.0200
T202508-01967,S007,Agent 7,C0073,Customer 73,P018,Product B8,08-22-25,3,125.42,376.26,0.1000,0.0200
T202508-01968,S016,Agent 16,C0034,Customer 34,P005,Product A5,2025-08-20,6,74.83,448.98,0.0500,0.0200
T202508-01969,S016,Agent 16,C0026,Customer 26,P020,Product B10,2025-08-10,16,183.40,2934.40,0.1000,0.0200
T202508-01970,S008,Agent 8,C0054,Customer 54,,Product B4,2025-08-12,1,91.13,91.13,0.1000,0.0200
T202508-01971,S029,Agent 29,C0067,Customer 67,P009,Product A9,2025-08-06,6,72.04,432.24,0.0500,0.0200
T202508-01972,S027,Agent 27,,Customer 129,P001,Product A1,2025-08-11,3,113.94,341.82,0.0500,0.0200
T202508-01973,S014,Agent 14,C0030,Customer 30,P016,Product B6,2025-08-18,4,176.86,707.44,0.1000,0.0200
T202508-01974,S008,Agent 8,C0125,Customer 125,P007,Product A7,08-26-25,11,52.65,579.15,0.0500,0.0200
